timestamp,household_load_kwh,hour,day_of_week,month,is_weekend,lag_1,lag_24,lag_168
2025-01-09 23:00:00,0.33376700000000004,23,3,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-10 00:00:00,0.259707,0,4,1,0,0.33376700000000004,0.259707,0.259707
2025-01-10 01:00:00,0.2232475,1,4,1,0,0.259707,0.2232475,0.2232475
2025-01-10 02:00:00,0.2113615,2,4,1,0,0.2232475,0.2113615,0.2113615
2025-01-10 03:00:00,0.2094995,3,4,1,0,0.2113615,0.2094995,0.2094995
2025-01-10 04:00:00,0.2186765,4,4,1,0,0.2094995,0.2186765,0.2186765
2025-01-10 05:00:00,0.24887800000000002,5,4,1,0,0.2186765,0.24887800000000002,0.24887800000000002
2025-01-10 06:00:00,0.3218915,6,4,1,0,0.24887800000000002,0.3218915,0.3218915
2025-01-10 07:00:00,0.3499685,7,4,1,0,0.3218915,0.3499685,0.3499685
2025-01-10 08:00:00,0.329021,8,4,1,0,0.3499685,0.329021,0.329021
2025-01-10 09:00:00,0.31773,9,4,1,0,0.329021,0.31773,0.31773
2025-01-10 10:00:00,0.320712,10,4,1,0,0.31773,0.320712,0.320712
2025-01-10 11:00:00,0.35174300000000003,11,4,1,0,0.320712,0.35174300000000003,0.35174300000000003
2025-01-10 12:00:00,0.36739849999999996,12,4,1,0,0.35174300000000003,0.36739849999999996,0.36739849999999996
2025-01-10 13:00:00,0.36420650000000004,13,4,1,0,0.36739849999999996,0.36420650000000004,0.36420650000000004
2025-01-10 14:00:00,0.3556595,14,4,1,0,0.36420650000000004,0.3556595,0.3556595
2025-01-10 15:00:00,0.3674405,15,4,1,0,0.3556595,0.3674405,0.3674405
2025-01-10 16:00:00,0.419748,16,4,1,0,0.3674405,0.419748,0.419748
2025-01-10 17:00:00,0.5244015,17,4,1,0,0.419748,0.5244015,0.5244015
2025-01-10 18:00:00,0.58289,18,4,1,0,0.5244015,0.58289,0.58289
2025-01-10 19:00:00,0.5771115,19,4,1,0,0.58289,0.5771115,0.5771115
2025-01-10 20:00:00,0.5266135,20,4,1,0,0.5771115,0.5266135,0.5266135
2025-01-10 21:00:00,0.4701515,21,4,1,0,0.5266135,0.4701515,0.4701515
2025-01-10 22:00:00,0.415751,22,4,1,0,0.4701515,0.415751,0.415751
2025-01-10 23:00:00,0.33376700000000004,23,4,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-11 00:00:00,0.2856245,0,5,1,1,0.33376700000000004,0.259707,0.2856245
2025-01-11 01:00:00,0.241969,1,5,1,1,0.2856245,0.2232475,0.241969
2025-01-11 02:00:00,0.22117900000000001,2,5,1,1,0.241969,0.2113615,0.22117900000000001
2025-01-11 03:00:00,0.212618,3,5,1,1,0.22117900000000001,0.2094995,0.212618
2025-01-11 04:00:00,0.2123275,4,5,1,1,0.212618,0.2186765,0.2123275
2025-01-11 05:00:00,0.21600250000000001,5,5,1,1,0.2123275,0.24887800000000002,0.21600250000000001
2025-01-11 06:00:00,0.2537395,6,5,1,1,0.21600250000000001,0.3218915,0.2537395
2025-01-11 07:00:00,0.3247755,7,5,1,1,0.2537395,0.3499685,0.3247755
2025-01-11 08:00:00,0.4002985,8,5,1,1,0.3247755,0.329021,0.4002985
2025-01-11 09:00:00,0.44675050000000005,9,5,1,1,0.4002985,0.31773,0.44675050000000005
2025-01-11 10:00:00,0.482356,10,5,1,1,0.44675050000000005,0.320712,0.482356
2025-01-11 11:00:00,0.530551,11,5,1,1,0.482356,0.35174300000000003,0.530551
2025-01-11 12:00:00,0.528913,12,5,1,1,0.530551,0.36739849999999996,0.528913
2025-01-11 13:00:00,0.5069365,13,5,1,1,0.528913,0.36420650000000004,0.5069365
2025-01-11 14:00:00,0.49382550000000003,14,5,1,1,0.5069365,0.3556595,0.49382550000000003
2025-01-11 15:00:00,0.49346500000000004,15,5,1,1,0.49382550000000003,0.3674405,0.49346500000000004
2025-01-11 16:00:00,0.523971,16,5,1,1,0.49346500000000004,0.419748,0.523971
2025-01-11 17:00:00,0.594405,17,5,1,1,0.523971,0.5244015,0.594405
2025-01-11 18:00:00,0.6176485,18,5,1,1,0.594405,0.58289,0.6176485
2025-01-11 19:00:00,0.5821375,19,5,1,1,0.6176485,0.5771115,0.5821375
2025-01-11 20:00:00,0.520191,20,5,1,1,0.5821375,0.5266135,0.520191
2025-01-11 21:00:00,0.46939200000000003,21,5,1,1,0.520191,0.4701515,0.46939200000000003
2025-01-11 22:00:00,0.431473,22,5,1,1,0.46939200000000003,0.415751,0.431473
2025-01-11 23:00:00,0.35981399999999997,23,5,1,1,0.431473,0.33376700000000004,0.35981399999999997
2025-01-12 00:00:00,0.3033275,0,6,1,1,0.35981399999999997,0.2856245,0.3033275
2025-01-12 01:00:00,0.26138350000000005,1,6,1,1,0.3033275,0.241969,0.26138350000000005
2025-01-12 02:00:00,0.236278,2,6,1,1,0.26138350000000005,0.22117900000000001,0.236278
2025-01-12 03:00:00,0.22328599999999998,3,6,1,1,0.236278,0.212618,0.22328599999999998
2025-01-12 04:00:00,0.2175565,4,6,1,1,0.22328599999999998,0.2123275,0.2175565
2025-01-12 05:00:00,0.21922950000000002,5,6,1,1,0.2175565,0.21600250000000001,0.21922950000000002
2025-01-12 06:00:00,0.24366300000000002,6,6,1,1,0.21922950000000002,0.2537395,0.24366300000000002
2025-01-12 07:00:00,0.298151,7,6,1,1,0.24366300000000002,0.3247755,0.298151
2025-01-12 08:00:00,0.37857050000000003,8,6,1,1,0.298151,0.4002985,0.37857050000000003
2025-01-12 09:00:00,0.4530225,9,6,1,1,0.37857050000000003,0.44675050000000005,0.4530225
2025-01-12 10:00:00,0.5174015000000001,10,6,1,1,0.4530225,0.482356,0.5174015000000001
2025-01-12 11:00:00,0.589939,11,6,1,1,0.5174015000000001,0.530551,0.589939
2025-01-12 12:00:00,0.578214,12,6,1,1,0.589939,0.528913,0.578214
2025-01-12 13:00:00,0.5351885000000001,13,6,1,1,0.578214,0.5069365,0.5351885000000001
2025-01-12 14:00:00,0.5060475,14,6,1,1,0.5351885000000001,0.49382550000000003,0.5060475
2025-01-12 15:00:00,0.4975215,15,6,1,1,0.5060475,0.49346500000000004,0.4975215
2025-01-12 16:00:00,0.523236,16,6,1,1,0.4975215,0.523971,0.523236
2025-01-12 17:00:00,0.603365,17,6,1,1,0.523236,0.594405,0.603365
2025-01-12 18:00:00,0.6312075,18,6,1,1,0.603365,0.6176485,0.6312075
2025-01-12 19:00:00,0.5961375,19,6,1,1,0.6312075,0.5821375,0.5961375
2025-01-12 20:00:00,0.5323115,20,6,1,1,0.5961375,0.520191,0.5323115
2025-01-12 21:00:00,0.46875500000000003,21,6,1,1,0.5323115,0.46939200000000003,0.46875500000000003
2025-01-12 22:00:00,0.413644,22,6,1,1,0.46875500000000003,0.431473,0.413644
2025-01-12 23:00:00,0.333179,23,6,1,1,0.413644,0.35981399999999997,0.333179
2025-01-13 00:00:00,0.259707,0,0,1,0,0.333179,0.3033275,0.259707
2025-01-13 01:00:00,0.2232475,1,0,1,0,0.259707,0.26138350000000005,0.2232475
2025-01-13 02:00:00,0.2113615,2,0,1,0,0.2232475,0.236278,0.2113615
2025-01-13 03:00:00,0.2094995,3,0,1,0,0.2113615,0.22328599999999998,0.2094995
2025-01-13 04:00:00,0.2186765,4,0,1,0,0.2094995,0.2175565,0.2186765
2025-01-13 05:00:00,0.24887800000000002,5,0,1,0,0.2186765,0.21922950000000002,0.24887800000000002
2025-01-13 06:00:00,0.3218915,6,0,1,0,0.24887800000000002,0.24366300000000002,0.3218915
2025-01-13 07:00:00,0.3499685,7,0,1,0,0.3218915,0.298151,0.3499685
2025-01-13 08:00:00,0.329021,8,0,1,0,0.3499685,0.37857050000000003,0.329021
2025-01-13 09:00:00,0.31773,9,0,1,0,0.329021,0.4530225,0.31773
2025-01-13 10:00:00,0.320712,10,0,1,0,0.31773,0.5174015000000001,0.320712
2025-01-13 11:00:00,0.35174300000000003,11,0,1,0,0.320712,0.589939,0.35174300000000003
2025-01-13 12:00:00,0.36739849999999996,12,0,1,0,0.35174300000000003,0.578214,0.36739849999999996
2025-01-13 13:00:00,0.36420650000000004,13,0,1,0,0.36739849999999996,0.5351885000000001,0.36420650000000004
2025-01-13 14:00:00,0.3556595,14,0,1,0,0.36420650000000004,0.5060475,0.3556595
2025-01-13 15:00:00,0.3674405,15,0,1,0,0.3556595,0.4975215,0.3674405
2025-01-13 16:00:00,0.419748,16,0,1,0,0.3674405,0.523236,0.419748
2025-01-13 17:00:00,0.5244015,17,0,1,0,0.419748,0.603365,0.5244015
2025-01-13 18:00:00,0.58289,18,0,1,0,0.5244015,0.6312075,0.58289
2025-01-13 19:00:00,0.5771115,19,0,1,0,0.58289,0.5961375,0.5771115
2025-01-13 20:00:00,0.5266135,20,0,1,0,0.5771115,0.5323115,0.5266135
2025-01-13 21:00:00,0.4701515,21,0,1,0,0.5266135,0.46875500000000003,0.4701515
2025-01-13 22:00:00,0.415751,22,0,1,0,0.4701515,0.413644,0.415751
2025-01-13 23:00:00,0.33376700000000004,23,0,1,0,0.415751,0.333179,0.33376700000000004
2025-01-14 00:00:00,0.259707,0,1,1,0,0.33376700000000004,0.259707,0.259707
2025-01-14 01:00:00,0.2232475,1,1,1,0,0.259707,0.2232475,0.2232475
2025-01-14 02:00:00,0.2113615,2,1,1,0,0.2232475,0.2113615,0.2113615
2025-01-14 03:00:00,0.2094995,3,1,1,0,0.2113615,0.2094995,0.2094995
2025-01-14 04:00:00,0.2186765,4,1,1,0,0.2094995,0.2186765,0.2186765
2025-01-14 05:00:00,0.24887800000000002,5,1,1,0,0.2186765,0.24887800000000002,0.24887800000000002
2025-01-14 06:00:00,0.3218915,6,1,1,0,0.24887800000000002,0.3218915,0.3218915
2025-01-14 07:00:00,0.3499685,7,1,1,0,0.3218915,0.3499685,0.3499685
2025-01-14 08:00:00,0.329021,8,1,1,0,0.3499685,0.329021,0.329021
2025-01-14 09:00:00,0.31773,9,1,1,0,0.329021,0.31773,0.31773
2025-01-14 10:00:00,0.320712,10,1,1,0,0.31773,0.320712,0.320712
2025-01-14 11:00:00,0.35174300000000003,11,1,1,0,0.320712,0.35174300000000003,0.35174300000000003
2025-01-14 12:00:00,0.36739849999999996,12,1,1,0,0.35174300000000003,0.36739849999999996,0.36739849999999996
2025-01-14 13:00:00,0.36420650000000004,13,1,1,0,0.36739849999999996,0.36420650000000004,0.36420650000000004
2025-01-14 14:00:00,0.3556595,14,1,1,0,0.36420650000000004,0.3556595,0.3556595
2025-01-14 15:00:00,0.3674405,15,1,1,0,0.3556595,0.3674405,0.3674405
2025-01-14 16:00:00,0.419748,16,1,1,0,0.3674405,0.419748,0.419748
2025-01-14 17:00:00,0.5244015,17,1,1,0,0.419748,0.5244015,0.5244015
2025-01-14 18:00:00,0.58289,18,1,1,0,0.5244015,0.58289,0.58289
2025-01-14 19:00:00,0.5771115,19,1,1,0,0.58289,0.5771115,0.5771115
2025-01-14 20:00:00,0.5266135,20,1,1,0,0.5771115,0.5266135,0.5266135
2025-01-14 21:00:00,0.4701515,21,1,1,0,0.5266135,0.4701515,0.4701515
2025-01-14 22:00:00,0.415751,22,1,1,0,0.4701515,0.415751,0.415751
2025-01-14 23:00:00,0.33376700000000004,23,1,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-15 00:00:00,0.259707,0,2,1,0,0.33376700000000004,0.259707,0.259707
2025-01-15 01:00:00,0.2232475,1,2,1,0,0.259707,0.2232475,0.2232475
2025-01-15 02:00:00,0.2113615,2,2,1,0,0.2232475,0.2113615,0.2113615
2025-01-15 03:00:00,0.2094995,3,2,1,0,0.2113615,0.2094995,0.2094995
2025-01-15 04:00:00,0.2186765,4,2,1,0,0.2094995,0.2186765,0.2186765
2025-01-15 05:00:00,0.24887800000000002,5,2,1,0,0.2186765,0.24887800000000002,0.24887800000000002
2025-01-15 06:00:00,0.3218915,6,2,1,0,0.24887800000000002,0.3218915,0.3218915
2025-01-15 07:00:00,0.3499685,7,2,1,0,0.3218915,0.3499685,0.3499685
2025-01-15 08:00:00,0.329021,8,2,1,0,0.3499685,0.329021,0.329021
2025-01-15 09:00:00,0.31773,9,2,1,0,0.329021,0.31773,0.31773
2025-01-15 10:00:00,0.320712,10,2,1,0,0.31773,0.320712,0.320712
2025-01-15 11:00:00,0.35174300000000003,11,2,1,0,0.320712,0.35174300000000003,0.35174300000000003
2025-01-15 12:00:00,0.36739849999999996,12,2,1,0,0.35174300000000003,0.36739849999999996,0.36739849999999996
2025-01-15 13:00:00,0.36420650000000004,13,2,1,0,0.36739849999999996,0.36420650000000004,0.36420650000000004
2025-01-15 14:00:00,0.3556595,14,2,1,0,0.36420650000000004,0.3556595,0.3556595
2025-01-15 15:00:00,0.3674405,15,2,1,0,0.3556595,0.3674405,0.3674405
2025-01-15 16:00:00,0.419748,16,2,1,0,0.3674405,0.419748,0.419748
2025-01-15 17:00:00,0.5244015,17,2,1,0,0.419748,0.5244015,0.5244015
2025-01-15 18:00:00,0.58289,18,2,1,0,0.5244015,0.58289,0.58289
2025-01-15 19:00:00,0.5771115,19,2,1,0,0.58289,0.5771115,0.5771115
2025-01-15 20:00:00,0.5266135,20,2,1,0,0.5771115,0.5266135,0.5266135
2025-01-15 21:00:00,0.4701515,21,2,1,0,0.5266135,0.4701515,0.4701515
2025-01-15 22:00:00,0.415751,22,2,1,0,0.4701515,0.415751,0.415751
2025-01-15 23:00:00,0.33376700000000004,23,2,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-16 00:00:00,0.259707,0,3,1,0,0.33376700000000004,0.259707,0.259707
2025-01-16 01:00:00,0.2232475,1,3,1,0,0.259707,0.2232475,0.2232475
2025-01-16 02:00:00,0.2113615,2,3,1,0,0.2232475,0.2113615,0.2113615
2025-01-16 03:00:00,0.2094995,3,3,1,0,0.2113615,0.2094995,0.2094995
2025-01-16 04:00:00,0.2186765,4,3,1,0,0.2094995,0.2186765,0.2186765
2025-01-16 05:00:00,0.24887800000000002,5,3,1,0,0.2186765,0.24887800000000002,0.24887800000000002
2025-01-16 06:00:00,0.3218915,6,3,1,0,0.24887800000000002,0.3218915,0.3218915
2025-01-16 07:00:00,0.3499685,7,3,1,0,0.3218915,0.3499685,0.3499685
2025-01-16 08:00:00,0.329021,8,3,1,0,0.3499685,0.329021,0.329021
2025-01-16 09:00:00,0.31773,9,3,1,0,0.329021,0.31773,0.31773
2025-01-16 10:00:00,0.320712,10,3,1,0,0.31773,0.320712,0.320712
2025-01-16 11:00:00,0.35174300000000003,11,3,1,0,0.320712,0.35174300000000003,0.35174300000000003
2025-01-16 12:00:00,0.36739849999999996,12,3,1,0,0.35174300000000003,0.36739849999999996,0.36739849999999996
2025-01-16 13:00:00,0.36420650000000004,13,3,1,0,0.36739849999999996,0.36420650000000004,0.36420650000000004
2025-01-16 14:00:00,0.3556595,14,3,1,0,0.36420650000000004,0.3556595,0.3556595
2025-01-16 15:00:00,0.3674405,15,3,1,0,0.3556595,0.3674405,0.3674405
2025-01-16 16:00:00,0.419748,16,3,1,0,0.3674405,0.419748,0.419748
2025-01-16 17:00:00,0.5244015,17,3,1,0,0.419748,0.5244015,0.5244015
2025-01-16 18:00:00,0.58289,18,3,1,0,0.5244015,0.58289,0.58289
2025-01-16 19:00:00,0.5771115,19,3,1,0,0.58289,0.5771115,0.5771115
2025-01-16 20:00:00,0.5266135,20,3,1,0,0.5771115,0.5266135,0.5266135
2025-01-16 21:00:00,0.4701515,21,3,1,0,0.5266135,0.4701515,0.4701515
2025-01-16 22:00:00,0.415751,22,3,1,0,0.4701515,0.415751,0.415751
2025-01-16 23:00:00,0.33376700000000004,23,3,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-17 00:00:00,0.259707,0,4,1,0,0.33376700000000004,0.259707,0.259707
2025-01-17 01:00:00,0.2232475,1,4,1,0,0.259707,0.2232475,0.2232475
2025-01-17 02:00:00,0.2113615,2,4,1,0,0.2232475,0.2113615,0.2113615
2025-01-17 03:00:00,0.2094995,3,4,1,0,0.2113615,0.2094995,0.2094995
2025-01-17 04:00:00,0.2186765,4,4,1,0,0.2094995,0.2186765,0.2186765
2025-01-17 05:00:00,0.24887800000000002,5,4,1,0,0.2186765,0.24887800000000002,0.24887800000000002
2025-01-17 06:00:00,0.3218915,6,4,1,0,0.24887800000000002,0.3218915,0.3218915
2025-01-17 07:00:00,0.3499685,7,4,1,0,0.3218915,0.3499685,0.3499685
2025-01-17 08:00:00,0.329021,8,4,1,0,0.3499685,0.329021,0.329021
2025-01-17 09:00:00,0.31773,9,4,1,0,0.329021,0.31773,0.31773
2025-01-17 10:00:00,0.320712,10,4,1,0,0.31773,0.320712,0.320712
2025-01-17 11:00:00,0.35174300000000003,11,4,1,0,0.320712,0.35174300000000003,0.35174300000000003
2025-01-17 12:00:00,0.36739849999999996,12,4,1,0,0.35174300000000003,0.36739849999999996,0.36739849999999996
2025-01-17 13:00:00,0.36420650000000004,13,4,1,0,0.36739849999999996,0.36420650000000004,0.36420650000000004
2025-01-17 14:00:00,0.3556595,14,4,1,0,0.36420650000000004,0.3556595,0.3556595
2025-01-17 15:00:00,0.3674405,15,4,1,0,0.3556595,0.3674405,0.3674405
2025-01-17 16:00:00,0.419748,16,4,1,0,0.3674405,0.419748,0.419748
2025-01-17 17:00:00,0.5244015,17,4,1,0,0.419748,0.5244015,0.5244015
2025-01-17 18:00:00,0.58289,18,4,1,0,0.5244015,0.58289,0.58289
2025-01-17 19:00:00,0.5771115,19,4,1,0,0.58289,0.5771115,0.5771115
2025-01-17 20:00:00,0.5266135,20,4,1,0,0.5771115,0.5266135,0.5266135
2025-01-17 21:00:00,0.4701515,21,4,1,0,0.5266135,0.4701515,0.4701515
2025-01-17 22:00:00,0.415751,22,4,1,0,0.4701515,0.415751,0.415751
2025-01-17 23:00:00,0.33376700000000004,23,4,1,0,0.415751,0.33376700000000004,0.33376700000000004
2025-01-18 00:00:00,0.2856245,0,5,1,1,0.33376700000000004,0.259707,0.2856245
2025-01-18 01:00:00,0.241969,1,5,1,1,0.2856245,0.2232475,0.241969
2025-01-18 02:00:00,0.22117900000000001,2,5,1,1,0.241969,0.2113615,0.22117900000000001
2025-01-18 03:00:00,0.212618,3,5,1,1,0.22117900000000001,0.2094995,0.212618
2025-01-18 04:00:00,0.2123275,4,5,1,1,0.212618,0.2186765,0.2123275
2025-01-18 05:00:00,0.21600250000000001,5,5,1,1,0.2123275,0.24887800000000002,0.21600250000000001
2025-01-18 06:00:00,0.2537395,6,5,1,1,0.21600250000000001,0.3218915,0.2537395
2025-01-18 07:00:00,0.3247755,7,5,1,1,0.2537395,0.3499685,0.3247755
2025-01-18 08:00:00,0.4002985,8,5,1,1,0.3247755,0.329021,0.4002985
2025-01-18 09:00:00,0.44675050000000005,9,5,1,1,0.4002985,0.31773,0.44675050000000005
2025-01-18 10:00:00,0.482356,10,5,1,1,0.44675050000000005,0.320712,0.482356
2025-01-18 11:00:00,0.530551,11,5,1,1,0.482356,0.35174300000000003,0.530551
2025-01-18 12:00:00,0.528913,12,5,1,1,0.530551,0.36739849999999996,0.528913
2025-01-18 13:00:00,0.5069365,13,5,1,1,0.528913,0.36420650000000004,0.5069365
2025-01-18 14:00:00,0.49382550000000003,14,5,1,1,0.5069365,0.3556595,0.49382550000000003
2025-01-18 15:00:00,0.49346500000000004,15,5,1,1,0.49382550000000003,0.3674405,0.49346500000000004
2025-01-18 16:00:00,0.523971,16,5,1,1,0.49346500000000004,0.419748,0.523971
2025-01-18 17:00:00,0.594405,17,5,1,1,0.523971,0.5244015,0.594405
2025-01-18 18:00:00,0.6176485,18,5,1,1,0.594405,0.58289,0.6176485
2025-01-18 19:00:00,0.5821375,19,5,1,1,0.6176485,0.5771115,0.5821375
2025-01-18 20:00:00,0.520191,20,5,1,1,0.5821375,0.5266135,0.520191
2025-01-18 21:00:00,0.46939200000000003,21,5,1,1,0.520191,0.4701515,0.46939200000000003
2025-01-18 22:00:00,0.431473,22,5,1,1,0.46939200000000003,0.415751,0.431473
2025-01-18 23:00:00,0.35981399999999997,23,5,1,1,0.431473,0.33376700000000004,0.35981399999999997
2025-01-19 00:00:00,0.3033275,0,6,1,1,0.35981399999999997,0.2856245,0.3033275
2025-01-19 01:00:00,0.26138350000000005,1,6,1,1,0.3033275,0.241969,0.26138350000000005
2025-01-19 02:00:00,0.236278,2,6,1,1,0.26138350000000005,0.22117900000000001,0.236278
2025-01-19 03:00:00,0.22328599999999998,3,6,1,1,0.236278,0.212618,0.22328599999999998
2025-01-19 04:00:00,0.2175565,4,6,1,1,0.22328599999999998,0.2123275,0.2175565
2025-01-19 05:00:00,0.21922950000000002,5,6,1,1,0.2175565,0.21600250000000001,0.21922950000000002
2025-01-19 06:00:00,0.24366300000000002,6,6,1,1,0.21922950000000002,0.2537395,0.24366300000000002
2025-01-19 07:00:00,0.298151,7,6,1,1,0.24366300000000002,0.3247755,0.298151
2025-01-19 08:00:00,0.37857050000000003,8,6,1,1,0.298151,0.4002985,0.37857050000000003
2025-01-19 09:00:00,0.4530225,9,6,1,1,0.37857050000000003,0.44675050000000005,0.4530225
2025-01-19 10:00:00,0.5174015000000001,10,6,1,1,0.4530225,0.482356,0.5174015000000001
2025-01-19 11:00:00,0.589939,11,6,1,1,0.5174015000000001,0.530551,0.589939
2025-01-19 12:00:00,0.578214,12,6,1,1,0.589939,0.528913,0.578214
2025-01-19 13:00:00,0.5351885000000001,13,6,1,1,0.578214,0.5069365,0.5351885000000001
2025-01-19 14:00:00,0.5060475,14,6,1,1,0.5351885000000001,0.49382550000000003,0.5060475
2025-01-19 15:00:00,0.4975215,15,6,1,1,0.5060475,0.49346500000000004,0.4975215
2025-01-19 16:00:00,0.523236,16,6,1,1,0.4975215,0.523971,0.523236
2025-01-19 17:00:00,0.603365,17,6,1,1,0.523236,0.594405,0.603365
2025-01-19 18:00:00,0.6312075,18,6,1,1,0.603365,0.6176485,0.6312075
2025-01-19 19:00:00,0.5961375,19,6,1,1,0.6312075,0.5821375,0.5961375
2025-01-19 20:00:00,0.5323115,20,6,1,1,0.5961375,0.520191,0.5323115
2025-01-19 21:00:00,0.46875500000000003,21,6,1,1,0.5323115,0.46939200000000003,0.46875500000000003
2025-01-19 22:00:00,0.413644,22,6,1,1,0.46875500000000003,0.431473,0.413644
2025-01-19 23:00:00,0.333179,23,6,1,1,0.413644,0.35981399999999997,0.333179
2025-01-20 00:00:00,0.259707,0,0,1,0,0.333179,0.3033275,0.259707
2025-01-20 01:00:00,0.2232475,1,0,1,0,0.259707,0.26138350000000005,0.2232475
2025-01-20 02:00:00,0.2113615,2,0,1,0,0.2232475,0.236278,0.2113615
2025-01-20 03:00:00,0.2094995,3,0,1,0,0.2113615,0.22328599999999998,0.2094995
2025-01-20 04:00:00,0.2186765,4,0,1,0,0.2094995,0.2175565,0.2186765
2025-01-20 05:00:00,0.24887800000000002,5,0,1,0,0.2186765,0.21922950000000002,0.24887800000000002
2025-01-20 06:00:00,0.3218915,6,0,1,0,0.24887800000000002,0.24366300000000002,0.3218915
2025-01-20 07:00:00,0.3499685,7,0,1,0,0.3218915,0.298151,0.3499685
2025-01-20 08:00:00,0.329021,8,0,1,0,0.3499685,0.37857050000000003,0.329021
2025-01-20 09:00:00,0.31773,9,0,1,0,0.329021,0.4530225,0.31773
